YEAR,STATE,ITEM,VALUE
1993,SOUTH DAKOTA,NUMCOL,245000
1993,SOUTH DAKOTA,TOTALLB,24010000
1993,SOUTH DAKOTA,TOTALPRICE,12485000
1993,TENNESSEE,LBPERCOL,51
1993,TENNESSEE,NUMCOL,8000
1993,TENNESSEE,TOTALLB,408000
1993,TENNESSEE,TOTALPRICE,379000
1993,TEXAS,LBPERCOL,82
1993,TEXAS,NUMCOL,105000
1993,TEXAS,TOTALLB,8610000
1993,TEXAS,TOTALPRICE,4391000
1993,UTAH,LBPERCOL,53
1993,UTAH,NUMCOL,42000
1993,UTAH,TOTALLB,2226000
1993,UTAH,TOTALPRICE,1224000
1993,VERMONT,LBPERCOL,82
1993,VERMONT,NUMCOL,6000
1993,VERMONT,TOTALLB,492000
1993,VERMONT,TOTALPRICE,330000
1993,VIRGINIA,LBPERCOL,54
1993,VIRGINIA,NUMCOL,10000
1993,VIRGINIA,TOTALLB,540000
1993,VIRGINIA,TOTALPRICE,437000
1993,WASHINGTON,LBPERCOL,45
1993,WASHINGTON,NUMCOL,60000
1993,WASHINGTON,TOTALLB,2700000
1993,WASHINGTON,TOTALPRICE,1647000
1993,WEST VIRGINIA,LBPERCOL,37
1993,WEST VIRGINIA,NUMCOL,20000
1993,WEST VIRGINIA,TOTALLB,740000
1993,WEST VIRGINIA,TOTALPRICE,821000
1993,WISCONSIN,LBPERCOL,82
1993,WISCONSIN,NUMCOL,100000
1993,WISCONSIN,TOTALLB,8200000
1993,WISCONSIN,TOTALPRICE,4838000
1993,WYOMING,LBPERCOL,55
1993,WYOMING,NUMCOL,34000
1993,WYOMING,TOTALLB,1870000
1993,WYOMING,TOTALPRICE,991000
1992,ALABAMA,LBPERCOL,41
1992,ALABAMA,NUMCOL,25000
1992,ALABAMA,TOTALLB,1025000
1992,ALABAMA,TOTALPRICE,605000
1992,ARIZONA,LBPERCOL,54
1992,ARIZONA,NUMCOL,70000
1992,ARIZONA,TOTALLB,3780000
1992,ARIZONA,TOTALPRICE,2079000
1992,ARKANSAS,LBPERCOL,65
1992,ARKANSAS,NUMCOL,45000
1992,ARKANSAS,TOTALLB,2925000
1992,ARKANSAS,TOTALPRICE,1521000
1992,CALIFORNIA,LBPERCOL,67
1992,CALIFORNIA,NUMCOL,490000
1992,CALIFORNIA,TOTALLB,32830000
1992,CALIFORNIA,TOTALPRICE,17072000
1992,COLORADO,LBPERCOL,74
1992,COLORADO,NUMCOL,52000
1992,COLORADO,TOTALLB,3848000
1992,COLORADO,TOTALPRICE,2270000
1992,FLORIDA,LBPERCOL,104
1992,FLORIDA,NUMCOL,220000
1992,FLORIDA,TOTALLB,22880000
1992,FLORIDA,TOTALPRICE,12126000
1992,GEORGIA,LBPERCOL,55
1992,GEORGIA,NUMCOL,85000
1992,GEORGIA,TOTALLB,4675000
1992,GEORGIA,TOTALPRICE,3086000
1992,HAWAII,LBPERCOL,138
1992,HAWAII,NUMCOL,9000
1992,HAWAII,TOTALLB,1242000
1992,HAWAII,TOTALPRICE,671000
1992,IDAHO,LBPERCOL,51
1992,IDAHO,NUMCOL,135000
1992,IDAHO,TOTALLB,6885000
1992,IDAHO,TOTALPRICE,3580000
1992,ILLINOIS,LBPERCOL,53
1992,ILLINOIS,NUMCOL,16000
1992,ILLINOIS,TOTALLB,848000
1992,ILLINOIS,TOTALPRICE,746000
1992,INDIANA,LBPERCOL,31
1992,INDIANA,NUMCOL,15000
1992,INDIANA,TOTALLB,465000
1992,INDIANA,TOTALPRICE,335000
1992,IOWA,LBPERCOL,62
1992,IOWA,NUMCOL,65000
1992,IOWA,TOTALLB,4030000
1992,IOWA,TOTALPRICE,2297000
1992,KANSAS,LBPERCOL,58
1992,KANSAS,NUMCOL,28000
1992,KANSAS,TOTALLB,1624000
1992,KANSAS,TOTALPRICE,958000
1992,KENTUCKY,LBPERCOL,30
1992,KENTUCKY,NUMCOL,4000
1992,KENTUCKY,TOTALLB,120000
1992,KENTUCKY,TOTALPRICE,89000
1992,LOUISIANA,LBPERCOL,107
1992,LOUISIANA,NUMCOL,45000
1992,LOUISIANA,TOTALLB,4815000
1992,LOUISIANA,TOTALPRICE,2456000
1992,MAINE,LBPERCOL,22
1992,MAINE,NUMCOL,15000
1992,MAINE,TOTALLB,330000
1992,MAINE,TOTALPRICE,254000
1992,MARYLAND,LBPERCOL,23
1992,MARYLAND,NUMCOL,6000
1992,MARYLAND,TOTALLB,138000
1992,MARYLAND,TOTALPRICE,137000
1992,MICHIGAN,LBPERCOL,68
1992,MICHIGAN,NUMCOL,95000
1992,MICHIGAN,TOTALLB,6460000
1992,MICHIGAN,TOTALPRICE,3811000
1992,MINNESOTA,LBPERCOL,90
1992,MINNESOTA,NUMCOL,190000
1992,MINNESOTA,TOTALLB,17100000
1992,MINNESOTA,TOTALPRICE,9234000
1992,MISSISSIPPI,LBPERCOL,65
1992,MISSISSIPPI,NUMCOL,25000
1992,MISSISSIPPI,TOTALLB,1625000
1992,MISSISSIPPI,TOTALPRICE,829000
1992,MISSOURI,LBPERCOL,73
1992,MISSOURI,NUMCOL,25000
1992,MISSOURI,TOTALLB,1825000
1992,MISSOURI,TOTALPRICE,1186000
1992,MONTANA,LBPERCOL,110
1992,MONTANA,NUMCOL,87000
1992,MONTANA,TOTALLB,9570000
1992,MONTANA,TOTALPRICE,5264000
1992,NEBRASKA,LBPERCOL,75
1992,NEBRASKA,NUMCOL,96000
1992,NEBRASKA,TOTALLB,7200000
1992,NEBRASKA,TOTALPRICE,3816000
1992,NEVADA,LBPERCOL,65
1992,NEVADA,NUMCOL,15000
1992,NEVADA,TOTALLB,975000
1992,NEVADA,TOTALPRICE,829000
1992,NEW JERSEY,LBPERCOL,22
1992,NEW JERSEY,NUMCOL,8000
1992,NEW JERSEY,TOTALLB,176000
1992,NEW JERSEY,TOTALPRICE,160000
1992,NEW MEXICO,LBPERCOL,68
1992,NEW MEXICO,NUMCOL,18000
1992,NEW MEXICO,TOTALLB,1224000
1992,NEW MEXICO,TOTALPRICE,747000
1992,NEW YORK,LBPERCOL,66
1992,NEW YORK,NUMCOL,70000
1992,NEW YORK,TOTALLB,4620000
1992,NEW YORK,TOTALPRICE,2818000
1992,NORTH CAROLINA,LBPERCOL,45
1992,NORTH CAROLINA,NUMCOL,15000
1992,NORTH CAROLINA,TOTALLB,675000
1992,NORTH CAROLINA,TOTALPRICE,533000
1992,NORTH DAKOTA,LBPERCOL,91
1992,NORTH DAKOTA,NUMCOL,240000
1992,NORTH DAKOTA,TOTALLB,21840000
1992,NORTH DAKOTA,TOTALPRICE,11575000
1992,OHIO,LBPERCOL,33
1992,OHIO,NUMCOL,38000
1992,OHIO,TOTALLB,1254000
1992,OHIO,TOTALPRICE,752000
1992,OKLAHOMA,LBPERCOL,52
1992,OKLAHOMA,NUMCOL,9000
1992,OKLAHOMA,TOTALLB,468000
1992,OKLAHOMA,TOTALPRICE,346000
1992,OREGON,LBPERCOL,49
1992,OREGON,NUMCOL,52000
1992,OREGON,TOTALLB,2548000
1992,OREGON,TOTALPRICE,1478000
1992,OTHER STATES,LBPERCOL,26
1992,OTHER STATES,NUMCOL,9000
1992,OTHER STATES,TOTALLB,234000
1992,OTHER STATES,TOTALPRICE,232000
1992,PENNSYLVANIA,LBPERCOL,41
1992,PENNSYLVANIA,NUMCOL,30000
1992,PENNSYLVANIA,TOTALLB,1230000
1992,PENNSYLVANIA,TOTALPRICE,873000
1992,SOUTH CAROLINA,LBPERCOL,69
1992,SOUTH CAROLINA,NUMCOL,11000
1992,SOUTH CAROLINA,TOTALLB,759000
1992,SOUTH CAROLINA,TOTALPRICE,592000
1992,SOUTH DAKOTA,LBPERCOL,85
1992,SOUTH DAKOTA,NUMCOL,240000
1992,SOUTH DAKOTA,TOTALLB,20400000
1992,SOUTH DAKOTA,TOTALPRICE,10812000
1992,TENNESSEE,LBPERCOL,43
1992,TENNESSEE,NUMCOL,7000
1992,TENNESSEE,TOTALLB,301000
1992,TENNESSEE,TOTALPRICE,223000
1992,TEXAS,LBPERCOL,85
1992,TEXAS,NUMCOL,125000
1992,TEXAS,TOTALLB,10625000
1992,TEXAS,TOTALPRICE,5525000
1992,UTAH,LBPERCOL,56
1992,UTAH,NUMCOL,47000
1992,UTAH,TOTALLB,2632000
1992,UTAH,TOTALPRICE,1527000
1992,VERMONT,LBPERCOL,63
1992,VERMONT,NUMCOL,6000
1992,VERMONT,TOTALLB,378000
1992,VERMONT,TOTALPRICE,284000
1992,VIRGINIA,LBPERCOL,38
1992,VIRGINIA,NUMCOL,13000
1992,VIRGINIA,TOTALLB,494000
1992,VIRGINIA,TOTALPRICE,351000
1992,WASHINGTON,LBPERCOL,44
1992,WASHINGTON,NUMCOL,80000
1992,WASHINGTON,TOTALLB,3520000
1992,WASHINGTON,TOTALPRICE,2042000
1992,WEST VIRGINIA,LBPERCOL,55
1992,WEST VIRGINIA,NUMCOL,23000
1992,WEST VIRGINIA,TOTALLB,1265000
1992,WEST VIRGINIA,TOTALPRICE,1075000
1992,WISCONSIN,LBPERCOL,66
1992,WISCONSIN,NUMCOL,105000
1992,WISCONSIN,TOTALLB,6930000
1992,WISCONSIN,TOTALPRICE,4019000
1992,WYOMING,LBPERCOL,70
1992,WYOMING,NUMCOL,41000
1992,WYOMING,TOTALLB,2870000
1992,WYOMING,TOTALPRICE,1550000
1991,ALABAMA,LBPERCOL,24
1991,ALABAMA,NUMCOL,23000
1991,ALABAMA,TOTALLB,552000
1991,ALABAMA,TOTALPRICE,348000
1991,ARIZONA,LBPERCOL,50
1991,ARIZONA,NUMCOL,75000
1991,ARIZONA,TOTALLB,3750000
1991,ARIZONA,TOTALPRICE,1988000
1991,ARKANSAS,LBPERCOL,79
1991,ARKANSAS,NUMCOL,47000
1991,ARKANSAS,TOTALLB,3713000
1991,ARKANSAS,TOTALPRICE,2005000
1991,CALIFORNIA,LBPERCOL,63
1991,CALIFORNIA,NUMCOL,550000
1991,CALIFORNIA,TOTALLB,34650000
1991,CALIFORNIA,TOTALPRICE,18711000
1991,COLORADO,LBPERCOL,79
1991,COLORADO,NUMCOL,50000
1991,COLORADO,TOTALLB,3950000
1991,COLORADO,TOTALPRICE,2489000
1991,FLORIDA,LBPERCOL,83
1991,FLORIDA,NUMCOL,225000
1991,FLORIDA,TOTALLB,18675000
1991,FLORIDA,TOTALPRICE,9898000
1991,GEORGIA,LBPERCOL,42
1991,GEORGIA,NUMCOL,102000
1991,GEORGIA,TOTALLB,4284000
1991,GEORGIA,TOTALPRICE,2699000
1991,HAWAII,LBPERCOL,131
1991,HAWAII,NUMCOL,10000
1991,HAWAII,TOTALLB,1310000
1991,HAWAII,TOTALPRICE,747000
1991,IDAHO,LBPERCOL,46
1991,IDAHO,NUMCOL,140000
1991,IDAHO,TOTALLB,6440000
1991,IDAHO,TOTALPRICE,3478000
1991,ILLINOIS,LBPERCOL,52
1991,ILLINOIS,NUMCOL,21000
1991,ILLINOIS,TOTALLB,1092000
1991,ILLINOIS,TOTALPRICE,863000
1991,INDIANA,LBPERCOL,50
1991,INDIANA,NUMCOL,21000
1991,INDIANA,TOTALLB,1050000
1991,INDIANA,TOTALPRICE,714000
1991,IOWA,LBPERCOL,59
1991,IOWA,NUMCOL,70000
1991,IOWA,TOTALLB,4130000
1991,IOWA,TOTALPRICE,2354000
1991,KANSAS,LBPERCOL,52
1991,KANSAS,NUMCOL,35000
1991,KANSAS,TOTALLB,1820000
1991,KANSAS,TOTALPRICE,1092000
1991,KENTUCKY,LBPERCOL,25
1991,KENTUCKY,NUMCOL,7000
1991,KENTUCKY,TOTALLB,175000
1991,KENTUCKY,TOTALPRICE,168000
1991,LOUISIANA,LBPERCOL,70
1991,LOUISIANA,NUMCOL,40000
1991,LOUISIANA,TOTALLB,2800000
1991,LOUISIANA,TOTALPRICE,1484000
1991,MAINE,LBPERCOL,42
1991,MAINE,NUMCOL,13000
1991,MAINE,TOTALLB,546000
1991,MAINE,TOTALPRICE,377000
1991,MARYLAND,LBPERCOL,25
1991,MARYLAND,NUMCOL,7000
1991,MARYLAND,TOTALLB,175000
1991,MARYLAND,TOTALPRICE,196000
1991,MICHIGAN,LBPERCOL,73
1991,MICHIGAN,NUMCOL,105000
1991,MICHIGAN,TOTALLB,7665000
1991,MICHIGAN,TOTALPRICE,4369000
1991,MINNESOTA,LBPERCOL,91
1991,MINNESOTA,NUMCOL,180000
1991,MINNESOTA,TOTALLB,16380000
1991,MINNESOTA,TOTALPRICE,8845000
1991,MISSISSIPPI,LBPERCOL,36
1991,MISSISSIPPI,NUMCOL,28000
1991,MISSISSIPPI,TOTALLB,1008000
1991,MISSISSIPPI,TOTALPRICE,524000
1991,MISSOURI,LBPERCOL,65
1991,MISSOURI,NUMCOL,28000
1991,MISSOURI,TOTALLB,1820000
1991,MISSOURI,TOTALPRICE,1128000
1991,MONTANA,LBPERCOL,92
1991,MONTANA,NUMCOL,86000
1991,MONTANA,TOTALLB,7912000
1991,MONTANA,TOTALPRICE,4510000
1991,NEBRASKA,LBPERCOL,67
1991,NEBRASKA,NUMCOL,108000
1991,NEBRASKA,TOTALLB,7236000
1991,NEBRASKA,TOTALPRICE,3835000
1991,NEVADA,LBPERCOL,54
1991,NEVADA,NUMCOL,15000
1991,NEVADA,TOTALLB,810000
1991,NEVADA,TOTALPRICE,632000
1991,NEW JERSEY,LBPERCOL,31
1991,NEW JERSEY,NUMCOL,11000
1991,NEW JERSEY,TOTALLB,341000
1991,NEW JERSEY,TOTALPRICE,314000
1991,NEW MEXICO,LBPERCOL,77
1991,NEW MEXICO,NUMCOL,20000
1991,NEW MEXICO,TOTALLB,1540000
1991,NEW MEXICO,TOTALPRICE,862000
1991,NEW YORK,LBPERCOL,62
1991,NEW YORK,NUMCOL,77000
1991,NEW YORK,TOTALLB,4774000
1991,NEW YORK,TOTALPRICE,2960000
1991,NORTH CAROLINA,LBPERCOL,58
1991,NORTH CAROLINA,NUMCOL,18000
1991,NORTH CAROLINA,TOTALLB,1044000
1991,NORTH CAROLINA,TOTALPRICE,689000
1991,NORTH DAKOTA,LBPERCOL,103
1991,NORTH DAKOTA,NUMCOL,215000
1991,NORTH DAKOTA,TOTALLB,22145000
1991,NORTH DAKOTA,TOTALPRICE,11958000
1991,OHIO,LBPERCOL,61
1991,OHIO,NUMCOL,48000
1991,OHIO,TOTALLB,2928000
1991,OHIO,TOTALPRICE,1845000
1991,OKLAHOMA,LBPERCOL,70
1991,OKLAHOMA,NUMCOL,9000
1991,OKLAHOMA,TOTALLB,630000
1991,OKLAHOMA,TOTALPRICE,536000
1991,OREGON,LBPERCOL,46
1991,OREGON,NUMCOL,56000
1991,OREGON,TOTALLB,2576000
1991,OREGON,TOTALPRICE,1443000
1991,OTHER STATES,LBPERCOL,21
1991,OTHER STATES,NUMCOL,12000
1991,OTHER STATES,TOTALLB,252000
1991,OTHER STATES,TOTALPRICE,297000
1991,PENNSYLVANIA,LBPERCOL,45
1991,PENNSYLVANIA,NUMCOL,40000
1991,PENNSYLVANIA,TOTALLB,1800000
1991,PENNSYLVANIA,TOTALPRICE,1260000
1991,SOUTH CAROLINA,LBPERCOL,61
1991,SOUTH CAROLINA,NUMCOL,11000
1991,SOUTH CAROLINA,TOTALLB,671000
1991,SOUTH CAROLINA,TOTALPRICE,517000
1991,SOUTH DAKOTA,LBPERCOL,101
1991,SOUTH DAKOTA,NUMCOL,225000
1991,SOUTH DAKOTA,TOTALLB,22725000
1991,SOUTH DAKOTA,TOTALPRICE,12272000
1991,TENNESSEE,LBPERCOL,38
1991,TENNESSEE,NUMCOL,14000
1991,TENNESSEE,TOTALLB,532000
1991,TENNESSEE,TOTALPRICE,367000
1991,TEXAS,LBPERCOL,78
1991,TEXAS,NUMCOL,140000
1991,TEXAS,TOTALLB,10920000
1991,TEXAS,TOTALPRICE,5897000
1991,UTAH,LBPERCOL,34
1991,UTAH,NUMCOL,45000
1991,UTAH,TOTALLB,1530000
1991,UTAH,TOTALPRICE,842000
1991,VERMONT,LBPERCOL,75
1991,VERMONT,NUMCOL,6000
1991,VERMONT,TOTALLB,450000
1991,VERMONT,TOTALPRICE,360000
1991,VIRGINIA,LBPERCOL,33
1991,VIRGINIA,NUMCOL,16000
1991,VIRGINIA,TOTALLB,528000
1991,VIRGINIA,TOTALPRICE,380000
1991,WASHINGTON,LBPERCOL,42
1991,WASHINGTON,NUMCOL,85000
1991,WASHINGTON,TOTALLB,3570000
1991,WASHINGTON,TOTALPRICE,2035000
1991,WEST VIRGINIA,LBPERCOL,24
1991,WEST VIRGINIA,NUMCOL,26000
1991,WEST VIRGINIA,TOTALLB,624000
1991,WEST VIRGINIA,TOTALPRICE,543000
1991,WISCONSIN,LBPERCOL,67
1991,WISCONSIN,NUMCOL,110000
1991,WISCONSIN,TOTALLB,7370000
1991,WISCONSIN,TOTALPRICE,4127000
1991,WYOMING,LBPERCOL,52
1991,WYOMING,NUMCOL,41000
1991,WYOMING,TOTALLB,2132000
1991,WYOMING,TOTALPRICE,1173000
1990,ALABAMA,LBPERCOL,38
1990,ALABAMA,NUMCOL,29000
1990,ALABAMA,TOTALLB,1102000
1990,ALABAMA,TOTALPRICE,606000
1990,ARIZONA,LBPERCOL,48
1990,ARIZONA,NUMCOL,67000
1990,ARIZONA,TOTALLB,3216000
1990,ARIZONA,TOTALPRICE,1576000
1990,ARKANSAS,LBPERCOL,84
1990,ARKANSAS,NUMCOL,42000
1990,ARKANSAS,TOTALLB,3528000
1990,ARKANSAS,TOTALPRICE,1729000
1990,CALIFORNIA,LBPERCOL,42
1990,CALIFORNIA,NUMCOL,480000
1990,CALIFORNIA,TOTALLB,20160000
1990,CALIFORNIA,TOTALPRICE,10886000
1990,COLORADO,LBPERCOL,64
1990,COLORADO,NUMCOL,55000
1990,COLORADO,TOTALLB,3520000
1990,COLORADO,TOTALPRICE,2323000
1990,CONNECTICUT,LBPERCOL,52
1990,CONNECTICUT,NUMCOL,2000
1990,CONNECTICUT,TOTALLB,104000
1990,CONNECTICUT,TOTALPRICE,135000
1990,DELAWARE,LBPERCOL,11
1990,DELAWARE,NUMCOL,1000
1990,DELAWARE,TOTALLB,11000
1990,DELAWARE,TOTALPRICE,14000
1990,FLORIDA,LBPERCOL,95
1990,FLORIDA,NUMCOL,220000
1990,FLORIDA,TOTALLB,20900000
1990,FLORIDA,TOTALPRICE,10032000
1990,GEORGIA,LBPERCOL,50
1990,GEORGIA,NUMCOL,111000
1990,GEORGIA,TOTALLB,5550000
1990,GEORGIA,TOTALPRICE,3275000
1990,HAWAII,LBPERCOL,157
1990,HAWAII,NUMCOL,10000
1990,HAWAII,TOTALLB,1570000
1990,HAWAII,TOTALPRICE,738000
1990,IDAHO,LBPERCOL,40
1990,IDAHO,NUMCOL,140000
1990,IDAHO,TOTALLB,5600000
1990,IDAHO,TOTALPRICE,2688000
1990,ILLINOIS,LBPERCOL,40
1990,ILLINOIS,NUMCOL,23000
1990,ILLINOIS,TOTALLB,920000
1990,ILLINOIS,TOTALPRICE,672000
1990,INDIANA,LBPERCOL,47
1990,INDIANA,NUMCOL,22000
1990,INDIANA,TOTALLB,1034000
1990,INDIANA,TOTALPRICE,755000
1990,IOWA,LBPERCOL,54
1990,IOWA,NUMCOL,70000
1990,IOWA,TOTALLB,3780000
1990,IOWA,TOTALPRICE,2003000
1990,KANSAS,LBPERCOL,67
1990,KANSAS,NUMCOL,36000
1990,KANSAS,TOTALLB,2412000
1990,KANSAS,TOTALPRICE,1447000
1990,KENTUCKY,LBPERCOL,44
1990,KENTUCKY,NUMCOL,8000
1990,KENTUCKY,TOTALLB,352000
1990,KENTUCKY,TOTALPRICE,324000
1990,LOUISIANA,LBPERCOL,89
1990,LOUISIANA,NUMCOL,38000
1990,LOUISIANA,TOTALLB,3382000
1990,LOUISIANA,TOTALPRICE,1792000
1990,MAINE,LBPERCOL,24
1990,MAINE,NUMCOL,20000
1990,MAINE,TOTALLB,480000
1990,MAINE,TOTALPRICE,307000
1990,MARYLAND,LBPERCOL,19
1990,MARYLAND,NUMCOL,7000
1990,MARYLAND,TOTALLB,133000
1990,MARYLAND,TOTALPRICE,120000
1990,MASSACHUSETTS,LBPERCOL,13
1990,MASSACHUSETTS,NUMCOL,15000
1990,MASSACHUSETTS,TOTALLB,195000
1990,MASSACHUSETTS,TOTALPRICE,252000
1990,MICHIGAN,LBPERCOL,80
1990,MICHIGAN,NUMCOL,100000
1990,MICHIGAN,TOTALLB,8000000
1990,MICHIGAN,TOTALPRICE,4480000
1990,MINNESOTA,LBPERCOL,74
1990,MINNESOTA,NUMCOL,170000
1990,MINNESOTA,TOTALLB,12580000
1990,MINNESOTA,TOTALPRICE,6164000
1990,MISSISSIPPI,LBPERCOL,62
1990,MISSISSIPPI,NUMCOL,24000
1990,MISSISSIPPI,TOTALLB,1488000
1990,MISSISSIPPI,TOTALPRICE,744000
1990,MISSOURI,LBPERCOL,63
1990,MISSOURI,NUMCOL,30000
1990,MISSOURI,TOTALLB,1890000
1990,MISSOURI,TOTALPRICE,1077000
1990,MONTANA,LBPERCOL,81
1990,MONTANA,NUMCOL,98000
1990,MONTANA,TOTALLB,7938000
1990,MONTANA,TOTALPRICE,4287000
1990,NEBRASKA,LBPERCOL,56
1990,NEBRASKA,NUMCOL,118000
1990,NEBRASKA,TOTALLB,6608000
1990,NEBRASKA,TOTALPRICE,3238000
1990,NEVADA,LBPERCOL,58
1990,NEVADA,NUMCOL,17000
1990,NEVADA,TOTALLB,986000
1990,NEVADA,TOTALPRICE,710000
1990,NEW HAMPSHIRE,LBPERCOL,54
1990,NEW HAMPSHIRE,NUMCOL,1000
1990,NEW HAMPSHIRE,TOTALLB,54000
1990,NEW HAMPSHIRE,TOTALPRICE,46000
1990,NEW JERSEY,LBPERCOL,21
1990,NEW JERSEY,NUMCOL,15000
1990,NEW JERSEY,TOTALLB,315000
1990,NEW JERSEY,TOTALPRICE,284000
1990,NEW MEXICO,LBPERCOL,71
1990,NEW MEXICO,NUMCOL,29000
1990,NEW MEXICO,TOTALLB,2059000
1990,NEW MEXICO,TOTALPRICE,1091000
1990,NEW YORK,LBPERCOL,54
1990,NEW YORK,NUMCOL,81000
1990,NEW YORK,TOTALLB,4374000
1990,NEW YORK,TOTALPRICE,2843000
1990,NORTH CAROLINA,LBPERCOL,50
1990,NORTH CAROLINA,NUMCOL,20000
1990,NORTH CAROLINA,TOTALLB,1000000
1990,NORTH CAROLINA,TOTALPRICE,710000
1990,NORTH DAKOTA,LBPERCOL,82
1990,NORTH DAKOTA,NUMCOL,220000
1990,NORTH DAKOTA,TOTALLB,18040000
1990,NORTH DAKOTA,TOTALPRICE,9381000
1990,OHIO,LBPERCOL,51
1990,OHIO,NUMCOL,42000
1990,OHIO,TOTALLB,2142000
1990,OHIO,TOTALPRICE,1692000
1990,OKLAHOMA,LBPERCOL,50
1990,OKLAHOMA,NUMCOL,9000
1990,OKLAHOMA,TOTALLB,450000
1990,OKLAHOMA,TOTALPRICE,351000
1990,OREGON,LBPERCOL,42
1990,OREGON,NUMCOL,61000
1990,OREGON,TOTALLB,2562000
1990,OREGON,TOTALPRICE,1383000
1990,PENNSYLVANIA,LBPERCOL,28
1990,PENNSYLVANIA,NUMCOL,41000
1990,PENNSYLVANIA,TOTALLB,1148000
1990,PENNSYLVANIA,TOTALPRICE,769000
1990,RHODE ISLAND,LBPERCOL,31
1990,RHODE ISLAND,NUMCOL,1000
1990,RHODE ISLAND,TOTALLB,31000
1990,RHODE ISLAND,TOTALPRICE,32000
1990,SOUTH CAROLINA,LBPERCOL,41
1990,SOUTH CAROLINA,NUMCOL,12000
1990,SOUTH CAROLINA,TOTALLB,492000
1990,SOUTH CAROLINA,TOTALPRICE,339000
1990,SOUTH DAKOTA,LBPERCOL,81
1990,SOUTH DAKOTA,NUMCOL,245000
1990,SOUTH DAKOTA,TOTALLB,19845000
1990,SOUTH DAKOTA,TOTALPRICE,9923000
1990,TENNESSEE,LBPERCOL,33
1990,TENNESSEE,NUMCOL,19000
1990,TENNESSEE,TOTALLB,627000
1990,TENNESSEE,TOTALPRICE,621000
1990,TEXAS,LBPERCOL,67
1990,TEXAS,NUMCOL,140000
1990,TEXAS,TOTALLB,9380000
1990,TEXAS,TOTALPRICE,5534000
1990,UTAH,LBPERCOL,37
1990,UTAH,NUMCOL,47000
1990,UTAH,TOTALLB,1739000
1990,UTAH,TOTALPRICE,974000
1990,VERMONT,LBPERCOL,65
1990,VERMONT,NUMCOL,6000
1990,VERMONT,TOTALLB,390000
1990,VERMONT,TOTALPRICE,335000
1990,VIRGINIA,LBPERCOL,34
1990,VIRGINIA,NUMCOL,16000
1990,VIRGINIA,TOTALLB,544000
1990,VIRGINIA,TOTALPRICE,517000
1990,WASHINGTON,LBPERCOL,55
1990,WASHINGTON,NUMCOL,80000
1990,WASHINGTON,TOTALLB,4400000
1990,WASHINGTON,TOTALPRICE,2200000
1990,WEST VIRGINIA,LBPERCOL,30
1990,WEST VIRGINIA,NUMCOL,30000
1990,WEST VIRGINIA,TOTALLB,900000
1990,WEST VIRGINIA,TOTALPRICE,801000
1990,WISCONSIN,LBPERCOL,75
1990,WISCONSIN,NUMCOL,112000
1990,WISCONSIN,TOTALLB,8400000
1990,WISCONSIN,TOTALPRICE,4788000
1990,WYOMING,LBPERCOL,57
1990,WYOMING,NUMCOL,40000
1990,WYOMING,TOTALLB,2280000
1990,WYOMING,TOTALPRICE,1186000
1989,ALABAMA,LBPERCOL,20
1989,ALABAMA,NUMCOL,41000
1989,ALABAMA,TOTALLB,820000
1989,ALABAMA,TOTALPRICE,443000
1989,ARIZONA,LBPERCOL,45
1989,ARIZONA,NUMCOL,78000
1989,ARIZONA,TOTALLB,3510000
1989,ARIZONA,TOTALPRICE,1931000
1989,ARKANSAS,LBPERCOL,61
1989,ARKANSAS,NUMCOL,34000
1989,ARKANSAS,TOTALLB,2074000
1989,ARKANSAS,TOTALPRICE,975000
1989,CALIFORNIA,LBPERCOL,34
1989,CALIFORNIA,NUMCOL,620000
1989,CALIFORNIA,TOTALLB,21080000
1989,CALIFORNIA,TOTALPRICE,10329000
1989,COLORADO,LBPERCOL,66
1989,COLORADO,NUMCOL,50000
1989,COLORADO,TOTALLB,3300000
1989,COLORADO,TOTALPRICE,1782000
1989,CONNECTICUT,LBPERCOL,40
1989,CONNECTICUT,NUMCOL,2000
1989,CONNECTICUT,TOTALLB,80000
1989,CONNECTICUT,TOTALPRICE,84000
1989,DELAWARE,LBPERCOL,10
1989,DELAWARE,NUMCOL,1000
1989,DELAWARE,TOTALLB,10000
1989,DELAWARE,TOTALPRICE,10000
1989,FLORIDA,LBPERCOL,60
1989,FLORIDA,NUMCOL,250000
1989,FLORIDA,TOTALLB,15000000
1989,FLORIDA,TOTALPRICE,7200000
1989,GEORGIA,LBPERCOL,27
1989,GEORGIA,NUMCOL,116000
1989,GEORGIA,TOTALLB,3132000
1989,GEORGIA,TOTALPRICE,1754000
1989,HAWAII,LBPERCOL,135
1989,HAWAII,NUMCOL,9000
1989,HAWAII,TOTALLB,1215000
1989,HAWAII,TOTALPRICE,547000
1989,IDAHO,LBPERCOL,54
1989,IDAHO,NUMCOL,140000
1989,IDAHO,TOTALLB,7560000
1989,IDAHO,TOTALPRICE,3478000
1989,ILLINOIS,LBPERCOL,38
1989,ILLINOIS,NUMCOL,29000
1989,ILLINOIS,TOTALLB,1102000
1989,ILLINOIS,TOTALPRICE,860000
1989,INDIANA,LBPERCOL,35
1989,INDIANA,NUMCOL,28000
1989,INDIANA,TOTALLB,980000
1989,INDIANA,TOTALPRICE,706000
1989,IOWA,LBPERCOL,90
1989,IOWA,NUMCOL,67000
1989,IOWA,TOTALLB,6030000
1989,IOWA,TOTALPRICE,2714000
